text,actual,predicted,probability_not_disaster,probability_disaster,clean_text,correct
Tbh I have no Idea what a Chamoru looks like. I've seen some of the whitest to some that are very dar… https://t.co/CyN87lV1Yg,0,0,0.9591204391029431,0.040879560897056855,tbh idea chamoru looks like ive seen whitest dar,True
someone be my tutor in statistics i'm gonna drown,0,0,0.9508458653462646,0.04915413465373542,someone tutor statistics im gonna drown,True
BREAKING: no tsunami watch or warning following the 6.0 magnitude earthquake that just rocked Puerto Rico.,1,1,0.17904824426955868,0.8209517557304413,breaking tsunami watch warning following magnitude earthquake rocked puerto rico,True
i don’t want to be perceived as a boy or a girl. i wanna be perceived as a threat 😌,0,0,0.951745512787859,0.048254487212141005,dont want perceived boy girl wanna perceived threat,True
Much love for the #Tonka fridge in the last 24 hours following ’s tweet. Lots more #Tornado pieces planned th…,0,0,0.8285586508249192,0.1714413491750808,much love tonka fridge last hours following tweet lots tornado pieces planned th,True
"Ultimately he’ll answer to the American people, but so will the elitist,warmonging, neocon scum that ha… https://t.co/y4Z6NZ4XZo",0,0,0.8848257585488162,0.11517424145118381,ultimately hell answer american people elitistwarmonging neocon scum ha,True
Back at 6pm tonight with another edition of The At this point I have no idea whatsoever what the topic…,0,0,0.9047806616682486,0.09521933833175149,back pm tonight another edition point idea whatsoever topic,True
"UP Police electrocuted, falsely arrested me for giving legal aid to anti-CAA protestors: Kota lawyer - India News https:/…",1,1,0.4714690302017418,0.5285309697982582,police electrocuted falsely arrested giving legal aid anticaa protestors kota lawyer india news,True
"#OnThisDay 1942 submarine HMS TRIUMPH is lost off Greece, probably as the result of a collision, with the loss…",0,0,0.5912349279176203,0.4087650720823796,onthisday submarine hms triumph lost greece probably result collision loss,True
Design of AR-15 could derail charges tied to popular rifle - ABC News - https://t.co/5MVbreOsBS via,0,0,0.8093520203367875,0.19064797966321242,design ar could derail charges tied popular rifle abc news via,True
"Bit weird, really. Platform packed, no trains since before 7 because a freight train derailed in the depot. Sounded… https://t.co/fqzkAlItFB",1,1,0.4547409289483578,0.5452590710516422,bit weird really platform packed trains since freight train derailed depot sounded,True
Current outbreak in Malaysia are influenza and dengue. Both can lead to fatality if not treated in early stage. Stay sa…,1,0,0.7737309764498519,0.2262690235501481,current outbreak malaysia influenza dengue lead fatality treated early stage stay sa,False
"Bro.... did he roll the bomb, backflip, detonate it, cartwheel, switch gear mid-air, crit with the bow, and THEN…",0,0,0.9195476079599093,0.08045239204009066,bro roll bomb backflip detonate cartwheel switch gear midair crit bow,True
The nuclear deal hasn't collapsed in January 2020. It was *destroyed* by Donald Trump in May 2018. #FakeNews https://t.co/7y…,0,0,0.8767714270637086,0.12322857293629144,nuclear deal hasnt collapsed january destroyed donald trump may fakenews,True
All these commenets about the joke. Yo the Volcano exploding isnt the god dang joke. Taal Volcano is real and I hop… https://t.co/rdTf99WhFf,0,0,0.6517744668142604,0.3482255331857395,commenets joke yo volcano exploding isnt god dang joke taal volcano real hop,True
2 of 6 defendants -- but not Joey Gibson -- plead to rioting in Patriot Prayer-antifa clash https://t.co/wZJnjZ5inM,1,0,0.721777752573004,0.278222247426996,defendants joey gibson plead rioting patriot prayerantifa clash,False
Nearby nonprofit housing displaced families from Alpine Motel Apartments fire - FOX5 Las Vegas https://t.co/bWXjxE6zsH #…,1,0,0.7106907980696349,0.2893092019303652,nearby nonprofit housing displaced families alpine motel apartments fire fox las vegas,False
White: I Saw Trump Riding Golden Horse Alongside Jesus During Armageddon https://t.co/oG3RkpyvH8,0,0,0.944932317792696,0.055067682207303965,white saw trump riding golden horse alongside jesus armageddon,True
What I’d do to relive the evening of the 7th of August 2019. Absolute mayhem. https://t.co/pP6NLARgVc,0,0,0.9141381834540433,0.08586181654595666,id relive evening th august absolute mayhem,True
"Since everyone is talking about Chen and exo on my tl, lets discuss who are ur exo and skz biases If u don’t stan ex…",0,0,0.9402740618226872,0.059725938177312754,since everyone talking chen exo tl lets discuss ur exo skz biases u dont stan ex,True
"i KNOW everything you said, that's why i spread it and that's why later i got scared. IF this is true he was trying… https://t.co/qaHkifk8SI",0,0,0.9092630042829333,0.09073699571706671,know everything said thats spread thats later got scared true trying,True
"Nigerien president sacks army chief, others after terrorist attack on military base https://t.co/cMHUutMjPp",1,0,0.5015905129725449,0.4984094870274552,nigerien president sacks army chief others terrorist attack military base,False
Higher Seismic and volcanic activity when the Sun is in a Solar Minimum.,0,0,0.8999104205398594,0.10008957946014069,higher seismic volcanic activity sun solar minimum,True
You've tied yourself to a sinking shi… https://t.co/qCIiXkz0y9,0,0,0.7533453724742885,0.2466546275257116,youve tied sinking shi,True
"Robbery - Rabba Fine Foods - 20 Bristol Road West, #Mississauga. Two masked culprits, no weapons seen. No injuries,… https://t.co/pbMPRrXuZU",1,0,0.5410589826761255,0.4589410173238745,robbery rabba fine foods bristol road west mississauga two masked culprits weapons seen injuries,False
💔HAS NO IDEA WHY SHE HAS ENDED UP HERE &amp; SHE IS TOTALLY TRAUMATISED 🆘IF SHE DOESN’T PRESENT HERSELF WELL SHE IS AT HIGHER…,0,0,0.915274824882573,0.08472517511742707,idea ended amp totally traumatised doesnt present well higher,True
"I just saw that gun girl’s ig bio says “taxation is theft”; accountants are shaking, EY and Deloitte were obliterated",0,0,0.9200632049508288,0.07993679504917112,saw gun girls ig bio says taxation theft accountants shaking ey deloitte obliterated,True
Mustafa Kassem died yday in a cold Egyptian prison. He was 54. His lawyer said Kassem was diabetic with a heart condition &amp; w…,1,0,0.7860105867294522,0.2139894132705477,mustafa kassem died yday cold egyptian prison lawyer said kassem diabetic heart condition amp w,False
"""...Bloody Maury"" ""...Bloody Maury"" ""...Bloody Maury"" [Faintly] ""You... Are the father"" [SCREAMS]",0,0,0.8781255798776785,0.12187442012232155,bloody maury bloody maury bloody maury faintly father screams,True
i swear im not panicking at local tired pretty girl on my hecking lAP😳😳😳 https://t.co/OVlP7Xh0u7,0,0,0.9298674336277294,0.07013256637227057,swear im panicking local tired pretty girl hecking lap,True
We are trapped in a prison of fonts,0,0,0.8973472567332816,0.1026527432667183,trapped prison fonts,True
All this trouble caused by an American and a lovesick boy🙄🙄,0,0,0.7181993769322728,0.28180062306772724,trouble caused american lovesick boy,True
Body bagging,0,0,0.8908262078784651,0.10917379212153486,body bagging,True
The Brexit policy was coherent with wrong premise: let's change the rules of the finish… https://t.co/4TnDpow7jy,0,0,0.9378432505252501,0.0621567494747499,brexit policy coherent wrong premise lets change rules finish,True
"On 12 of January, #TaalVolcano in the Philippines started spewing lava forcing the evacuation of thousands of people. …",1,0,0.5355805124383178,0.46441948756168216,january taalvolcano philippines started spewing lava forcing evacuation thousands people,False
if Sam Presti calls you asking to trade for one of your young players hang up immediately and sign him to an extension or…,0,0,0.8341841398132446,0.1658158601867554,sam presti calls asking trade one young players hang immediately sign extension,True
❈COMANCHE HUNTER❈ The exciting sequel to John’s bestseller THE BETRAYED https://t.co/vt1cshZRbV Pecos must take a wou…,0,0,0.9261161796481181,0.07388382035188185,comanche hunter exciting sequel johns bestseller betrayed pecos must take wou,True
Anti-trans violence is an epidemic that plagues this nation. It goes well beyond fatalities: it includes physical &amp; sexual assau…,0,0,0.9371019331501181,0.06289806684988189,antitrans violence epidemic plagues nation goes well beyond fatalities includes physical amp sexual assau,True
#DUBLIN Collision on the M50 northbound cleared. https://t.co/PSzIBsvOzE,1,1,0.27633646815213087,0.7236635318478691,dublin collision northbound cleared,True
I read current affairs to my son. Today morning was telling him about #AustraliaBushfires. My son is an animal love… https://t.co/308akbFSxl,0,0,0.7848215837623865,0.21517841623761344,read current affairs son today morning telling australiabushfires son animal love,True
"Hey, got some swamp land for sale. You are either naive or just plain stupid! Which is it? Iran downing t… https://t.co/fu3cjJf1q8",0,0,0.9060570483730105,0.09394295162698951,hey got swamp land sale either naive plain stupid iran downing,True
"She can’t engage in open discourse, because if you give the truth oxygen, it turns into a forest fire. https://t.co/a8Bcea…",0,0,0.9195373142210608,0.08046268577893924,cant engage open discourse give truth oxygen turns forest fire,True
With any luck you will miss the windstorm on either side...fly safe xxx,0,0,0.727945574815376,0.2720544251846239,luck miss windstorm either sidefly safe xxx,True
Your post misses information... You don't talk how Obama administration view soleimani has a terrorist.… https://t.co/Re3XtlueDx,0,0,0.9119957435344004,0.08800425646559965,post misses information dont talk obama administration view soleimani terrorist,True
#AlShabaab fighters attack #Kenya military base at #Qoqani village in #Somalia's Lower Jubba region overnight. Fierce exchan…,1,0,0.5666790758985603,0.43332092410143974,alshabaab fighters attack kenya military base qoqani village somalias lower jubba region overnight fierce exchan,False
"A hopeful Tweet that Europe will wake up ,to play its geopolitical role in its immediate “neighborhood! Haftar is givi…",0,0,0.8812679541854509,0.11873204581454916,hopeful tweet europe wake play geopolitical role immediate neighborhood haftar givi,True
Taehyung's reply will create more awareness among people regarding the disaster. His kind gesture has more meaning to…,0,0,0.8724779811222386,0.12752201887776135,taehyungs reply create awareness among people regarding disaster kind gesture meaning,True
Last night I dreamt an octopus landed and suckered itself to my face. I am fucking traumatised this morning.,0,0,0.7766689830669485,0.22333101693305143,last night dreamt octopus landed suckered face fucking traumatised morning,True
